Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-80721,2024-08-22,Felixstowe,Dubai,3276,9782,0.783,Hurricane,3.5,91.05,Electronics,Sea,1,29.4,2024-09-20 09:36:00,29.4,Singapore
SC-90807,2024-09-23,New York,Rotterdam,8979,3264,0.8513,Rain,4.7,141.09,Textiles,Sea,0,7.6,2024-09-30 14:24:00,7.6,Trieste
SC-81312,2024-10-13,Atina,Barcelona,13187,7339,0.8068,Clear,2.0,128.48,Auto Parts,Sea,0,17.0,2024-10-30 00:00:00,17.0,Ambarli
SC-69766,2024-04-09,Tokyo,Atina,8651,9503,0.6555,Storm,2.4,110.2,Auto Parts,Sea,1,28.6,2024-05-07 14:24:00,28.6,New York
SC-22449,2024-03-27,Marsilya,New York,12694,7848,0.8989,Clear,1.9,141.46,Textiles,Sea,0,18.2,2024-04-14 04:48:00,18.2,Tanger Med
SC-99833,2024-01-15,Ambarli,Dubai,7356,11244,0.5551,Clear,4.3,143.38,Machinery,Sea,0,26.0,2024-02-10 00:00:00,26.0,Barcelona
SC-66699,2024-04-10,Shanghai,Hamburg,4260,2493,0.7845,Rain,1.7,83.46,Textiles,Sea,0,5.8,2024-04-15 19:12:00,5.8,Barcelona
SC-91253,2024-06-13,Marsilya,Rotterdam,8839,4021,0.6367,Clear,2.4,88.35,Auto Parts,Sea,0,9.3,2024-06-22 07:12:00,9.3,Trieste
SC-56092,2024-01-29,İzmir,Felixstowe,6756,3747,0.8079,Storm,3.4,81.93,Machinery,Sea,1,11.3,2024-02-09 07:12:00,11.3,Jebel Ali
SC-73671,2024-04-23,Ningbo,Tokyo,3690,7087,0.609,Storm,2.6,120.72,Chemicals,Sea,1,21.3,2024-05-14 07:12:00,21.3,Mersin
SC-20350,2024-04-16,Barcelona,Hamburg,5432,5302,0.8861,Fog,1.3,95.26,Machinery,Sea,0,12.3,2024-04-28 07:12:00,12.3,Singapore
SC-78487,2024-12-29,Mersin,Marsilya,3475,9127,0.6138,Fog,4.8,139.14,Auto Parts,Sea,1,27.5,2025-01-25 12:00:00,27.5,Piraeus
SC-27622,2024-05-09,Los Angeles,Shanghai,8464,7022,0.9452,Clear,2.4,112.61,Electronics,Sea,0,16.3,2024-05-25 07:12:00,16.3,Mersin
SC-80263,2024-03-24,Ningbo,Valencia,10948,8155,0.9308,Clear,2.8,138.64,Machinery,Sea,0,18.9,2024-04-11 21:36:00,18.9,Piraeus
SC-63117,2024-09-27,Marsilya,Shanghai,2837,11123,0.6812,Clear,1.7,118.89,Machinery,Sea,0,25.7,2024-10-22 16:48:00,25.7,Piraeus
SC-68394,2024-08-31,Ambarli,Singapore,9447,8409,0.6929,Rain,4.5,135.73,Electronics,Sea,0,19.5,2024-09-19 12:00:00,19.5,Ambarli
SC-33782,2024-08-01,Los Angeles,Rotterdam,3503,7254,0.8508,Clear,2.2,106.03,Auto Parts,Sea,0,16.8,2024-08-17 19:12:00,16.8,Mersin
SC-38454,2024-11-01,New York,İzmir,6904,10948,0.5452,Rain,1.1,146.18,Chemicals,Sea,0,25.3,2024-11-26 07:12:00,25.3,Singapore
SC-77904,2024-06-14,Felixstowe,Hamburg,9612,11246,0.5405,Storm,2.3,126.7,Chemicals,Sea,1,33.8,2024-07-17 19:12:00,33.8,Marsaxlokk
SC-25592,2024-10-05,Felixstowe,Rotterdam,4980,6354,0.5682,Clear,4.9,121.68,Textiles,Sea,0,14.7,2024-10-19 16:48:00,14.7,İzmir
SC-32173,2024-02-28,Hamburg,Shanghai,16729,5453,0.7812,Clear,1.6,104.66,Chemicals,Sea,0,12.6,2024-03-11 14:24:00,12.6,Mersin
SC-43204,2024-03-30,Marsilya,Tokyo,10825,4516,0.5745,Clear,1.1,145.6,Chemicals,Sea,1,13.6,2024-04-12 14:24:00,13.6,Mersin
SC-45596,2024-11-26,New York,Trieste,9133,8069,0.6388,Rain,3.3,103.64,Machinery,Sea,1,24.3,2024-12-20 07:12:00,24.3,Trieste
SC-44324,2024-07-12,Dubai,Trieste,2647,9374,0.8235,Rain,2.5,138.51,Textiles,Sea,0,21.7,2024-08-02 16:48:00,21.7,Mersin
SC-71202,2024-05-02,Busan,Dubai,4655,10838,0.5078,Clear,4.2,108.3,Chemicals,Sea,0,25.1,2024-05-27 02:24:00,25.1,Jebel Ali
SC-99400,2024-05-15,Trieste,Hamburg,4815,7208,0.5901,Rain,3.9,133.7,Machinery,Sea,1,21.7,2024-06-05 16:48:00,21.7,İzmir
SC-40750,2024-05-18,Hamburg,Ningbo,4420,2194,0.965,Clear,1.7,143.83,Textiles,Sea,0,5.1,2024-05-23 02:24:00,5.1,Atina
SC-86112,2024-08-16,Rotterdam,Trieste,8318,11337,0.8318,Clear,3.3,112.59,Machinery,Sea,0,26.2,2024-09-11 04:48:00,26.2,Mersin
SC-26566,2024-09-30,Rotterdam,Los Angeles,3436,6291,0.6528,Clear,1.1,116.83,Electronics,Sea,0,14.6,2024-10-14 14:24:00,14.6,Mersin
SC-17190,2024-02-19,Shanghai,Antwerp,9404,8210,0.5227,Clear,2.8,103.12,Auto Parts,Sea,0,19.0,2024-03-09 00:00:00,19.0,New York
SC-98607,2024-04-27,Ningbo,Hamburg,7775,7130,0.793,Clear,3.9,83.83,Auto Parts,Sea,0,16.5,2024-05-13 12:00:00,16.5,Jebel Ali
SC-48333,2024-07-20,Hamburg,Valencia,5349,2321,0.6114,Rain,2.7,125.67,Auto Parts,Sea,0,5.4,2024-07-25 09:36:00,5.4,New York
SC-90905,2024-07-09,Atina,Marsilya,17432,8705,0.9801,Storm,1.5,88.37,Chemicals,Sea,1,26.2,2024-08-04 04:48:00,26.2,New York
SC-99571,2024-12-29,Los Angeles,Los Angeles,3533,3702,0.8435,Clear,1.2,104.78,Auto Parts,Sea,0,8.6,2025-01-06 14:24:00,8.6,Mersin
SC-11589,2024-11-18,Ningbo,Singapore,7832,2830,0.9871,Fog,4.4,104.46,Auto Parts,Sea,0,6.6,2024-11-24 14:24:00,6.6,Atina
SC-35235,2024-06-29,Rotterdam,Hamburg,11720,10380,0.9244,Clear,4.6,90.57,Textiles,Sea,0,24.0,2024-07-23 00:00:00,24.0,Tanger Med
SC-10159,2024-03-18,New York,Atina,4188,7606,0.7415,Storm,2.4,126.67,Textiles,Sea,1,22.9,2024-04-09 21:36:00,22.9,Jebel Ali
SC-22145,2024-03-15,Rotterdam,Felixstowe,19223,2091,0.8348,Clear,1.7,92.22,Textiles,Sea,0,4.8,2024-03-19 19:12:00,4.8,İzmir
SC-90909,2024-10-21,Busan,Hamburg,5431,5877,0.9061,Clear,4.9,134.48,Chemicals,Sea,0,13.6,2024-11-03 14:24:00,13.6,Trieste
SC-41921,2024-10-07,Los Angeles,Shanghai,2945,4336,0.7891,Clear,3.2,97.45,Auto Parts,Sea,0,10.0,2024-10-17 00:00:00,10.0,New York
SC-26237,2024-01-21,Trieste,Mersin,3207,9676,0.5307,Rain,2.9,100.11,Chemicals,Sea,0,22.4,2024-02-12 09:36:00,22.4,Jebel Ali
SC-18244,2024-06-19,Trieste,Los Angeles,3414,3580,0.7352,Clear,4.0,104.06,Chemicals,Sea,1,10.8,2024-06-29 19:12:00,10.8,Singapore
SC-24743,2024-01-15,Busan,Singapore,9701,11600,0.5653,Clear,1.7,90.69,Chemicals,Sea,0,26.9,2024-02-10 21:36:00,26.9,Dubai
SC-56101,2024-07-29,Dubai,Felixstowe,7335,10366,0.8574,Clear,3.3,110.4,Chemicals,Sea,0,24.0,2024-08-22 00:00:00,24.0,Trieste
SC-94227,2024-02-17,Mersin,Antwerp,3898,7792,0.8403,Clear,4.6,85.62,Chemicals,Sea,0,18.0,2024-03-06 00:00:00,18.0,Piraeus
SC-66378,2024-03-26,Barcelona,Marsilya,5461,9746,0.9965,Clear,1.1,109.9,Chemicals,Sea,0,22.6,2024-04-17 14:24:00,22.6,Atina
SC-81126,2024-05-28,Hamburg,Marsilya,9295,2473,0.8144,Clear,3.7,103.79,Auto Parts,Sea,0,5.7,2024-06-02 16:48:00,5.7,Dubai
SC-66071,2024-07-06,Dubai,Marsilya,9025,2269,0.9001,Clear,3.2,103.68,Textiles,Sea,0,5.3,2024-07-11 07:12:00,5.3,Tanger Med
SC-81121,2024-11-01,Trieste,Dubai,2702,8550,0.6341,Clear,4.8,126.25,Machinery,Sea,0,19.8,2024-11-20 19:12:00,19.8,Tanger Med
SC-84763,2024-05-30,Dubai,Trieste,12070,2693,0.67,Clear,2.0,133.83,Machinery,Sea,0,6.2,2024-06-05 04:48:00,6.2,İzmir
SC-22237,2024-05-20,Shanghai,Atina,4650,3415,0.9585,Clear,4.4,104.92,Machinery,Sea,0,7.9,2024-05-27 21:36:00,7.9,New York
SC-25649,2024-03-09,Dubai,Valencia,3450,4083,0.8776,Clear,2.2,98.34,Electronics,Sea,0,9.5,2024-03-18 12:00:00,9.5,İzmir
SC-47713,2024-09-16,İzmir,Barcelona,2611,3235,0.8276,Clear,2.7,114.6,Textiles,Sea,0,7.5,2024-09-23 12:00:00,7.5,Barcelona
SC-83463,2024-11-29,Busan,Dubai,5421,5967,0.627,Clear,1.9,135.14,Auto Parts,Sea,0,13.8,2024-12-12 19:12:00,13.8,New York
SC-55409,2024-01-09,Dubai,Antwerp,5705,10325,0.8493,Clear,4.5,125.12,Chemicals,Sea,0,23.9,2024-02-01 21:36:00,23.9,Dubai
SC-58766,2024-04-30,Hamburg,Mersin,6211,6785,0.9434,Clear,1.8,82.66,Machinery,Sea,0,15.7,2024-05-15 16:48:00,15.7,İzmir
SC-56154,2024-04-10,Rotterdam,Mersin,3953,8125,0.6154,Clear,4.4,113.6,Textiles,Sea,0,18.8,2024-04-28 19:12:00,18.8,Barcelona
SC-17016,2024-05-28,Valencia,Atina,10748,8634,0.8531,Clear,2.8,149.37,Auto Parts,Sea,0,20.0,2024-06-17 00:00:00,20.0,Barcelona
SC-89563,2024-05-25,Busan,New York,4804,7968,0.6968,Clear,4.3,104.72,Machinery,Sea,0,18.4,2024-06-12 09:36:00,18.4,Mersin
SC-58688,2024-12-18,Barcelona,Antwerp,17082,2840,0.5594,Clear,2.1,110.85,Textiles,Sea,0,6.6,2024-12-24 14:24:00,6.6,Marsaxlokk
SC-99678,2024-08-30,Valencia,Los Angeles,4848,7083,0.8817,Clear,1.5,100.12,Auto Parts,Sea,0,16.4,2024-09-15 09:36:00,16.4,Piraeus
SC-64238,2024-08-28,Trieste,Busan,3716,3461,0.5836,Clear,3.2,114.84,Textiles,Sea,0,8.0,2024-09-05 00:00:00,8.0,Singapore
SC-68608,2024-12-02,Atina,Dubai,11334,6934,0.6264,Clear,3.0,91.26,Chemicals,Sea,0,16.1,2024-12-18 02:24:00,16.1,New York
SC-99081,2024-02-12,Los Angeles,Antwerp,9556,5472,0.8915,Clear,2.4,97.29,Textiles,Sea,0,12.7,2024-02-24 16:48:00,12.7,İzmir
SC-41897,2024-04-04,Valencia,Singapore,11823,9163,0.8711,Clear,3.7,129.82,Textiles,Sea,0,21.2,2024-04-25 04:48:00,21.2,Barcelona
SC-60961,2024-08-13,Valencia,Antwerp,11237,8575,0.6271,Fog,1.4,89.68,Electronics,Sea,0,19.8,2024-09-01 19:12:00,19.8,Ambarli
SC-78703,2024-01-06,Ambarli,Atina,8701,6843,0.9705,Clear,3.5,144.83,Chemicals,Sea,0,15.8,2024-01-21 19:12:00,15.8,Piraeus
SC-54757,2024-08-01,New York,Ningbo,3405,9739,0.6076,Clear,1.8,101.56,Textiles,Sea,0,22.5,2024-08-23 12:00:00,22.5,Mersin
SC-36917,2024-07-24,Mersin,Trieste,3532,4509,0.9968,Clear,1.5,120.25,Chemicals,Sea,0,10.4,2024-08-03 09:36:00,10.4,Tanger Med
SC-32736,2024-03-07,Mersin,Shanghai,19102,11157,0.8689,Clear,4.6,102.53,Textiles,Sea,0,25.8,2024-04-01 19:12:00,25.8,New York
SC-37990,2024-04-09,Valencia,Los Angeles,9226,8022,0.6963,Clear,2.8,113.46,Chemicals,Sea,0,18.6,2024-04-27 14:24:00,18.6,Marsaxlokk
SC-72551,2024-01-12,Atina,Trieste,14077,4038,0.5652,Clear,4.1,143.27,Auto Parts,Sea,0,9.3,2024-01-21 07:12:00,9.3,Mersin
SC-68161,2024-08-24,Valencia,Ningbo,12325,3850,0.6603,Rain,1.4,84.8,Machinery,Sea,0,8.9,2024-09-01 21:36:00,8.9,Trieste
SC-89623,2024-11-17,Trieste,Mersin,5932,9432,0.5969,Rain,1.2,139.94,Electronics,Sea,0,21.8,2024-12-08 19:12:00,21.8,Ambarli
SC-32440,2024-09-14,Ningbo,Busan,8148,10926,0.8109,Clear,3.0,119.03,Machinery,Sea,0,25.3,2024-10-09 07:12:00,25.3,Atina
SC-45205,2024-12-02,Ningbo,Singapore,8191,4453,0.6784,Clear,2.3,126.55,Textiles,Sea,0,10.3,2024-12-12 07:12:00,10.3,Atina
SC-90811,2024-05-14,Trieste,Valencia,5985,5016,0.6475,Clear,1.0,83.91,Textiles,Sea,0,11.6,2024-05-25 14:24:00,11.6,Mersin
SC-65103,2024-08-09,Antwerp,Busan,11035,8625,0.8786,Clear,1.7,133.3,Auto Parts,Sea,1,26.0,2024-09-04 00:00:00,26.0,Piraeus
SC-80812,2024-06-04,Ningbo,Hamburg,2637,9404,0.6153,Clear,1.9,88.94,Textiles,Sea,0,21.8,2024-06-25 19:12:00,21.8,İzmir
SC-51627,2024-05-21,Felixstowe,Rotterdam,6803,6003,0.7934,Clear,2.2,147.54,Chemicals,Sea,0,13.9,2024-06-03 21:36:00,13.9,New York
SC-29008,2024-06-06,New York,Barcelona,9355,4313,0.5973,Clear,4.5,135.95,Machinery,Sea,0,10.0,2024-06-16 00:00:00,10.0,Piraeus
SC-81274,2024-11-21,Barcelona,Rotterdam,7864,6623,0.8574,Clear,2.7,114.5,Textiles,Sea,0,15.3,2024-12-06 07:12:00,15.3,Tanger Med
SC-42402,2024-12-09,Ambarli,Ambarli,8377,5163,0.8126,Clear,3.7,144.69,Auto Parts,Sea,0,12.0,2024-12-21 00:00:00,12.0,Atina
SC-63384,2024-09-18,Marsilya,Los Angeles,9691,9186,0.8991,Clear,1.1,91.84,Electronics,Sea,0,21.3,2024-10-09 07:12:00,21.3,Marsaxlokk
SC-15793,2024-10-09,Hamburg,Rotterdam,7214,9015,0.5342,Rain,4.3,149.42,Machinery,Sea,0,20.9,2024-10-29 21:36:00,20.9,Barcelona
SC-15571,2024-12-03,Singapore,Antwerp,4662,9782,0.6051,Storm,2.0,130.18,Auto Parts,Sea,1,29.4,2025-01-01 09:36:00,29.4,Tanger Med
SC-26209,2024-12-09,Atina,Antwerp,7560,7214,0.5772,Fog,2.2,86.89,Auto Parts,Sea,1,21.7,2024-12-30 16:48:00,21.7,Atina
SC-53148,2024-08-16,Valencia,Marsilya,4926,10621,0.5953,Clear,1.2,117.56,Machinery,Sea,0,24.6,2024-09-09 14:24:00,24.6,Singapore
SC-12224,2024-10-06,Atina,Trieste,3643,8938,0.5515,Clear,2.6,129.76,Auto Parts,Sea,0,20.7,2024-10-26 16:48:00,20.7,Jebel Ali
SC-58695,2024-12-23,İzmir,İzmir,11373,4988,0.781,Clear,4.4,122.91,Electronics,Sea,0,11.5,2025-01-03 12:00:00,11.5,New York
SC-42441,2024-10-16,Valencia,Los Angeles,4941,7156,0.7967,Clear,2.5,109.68,Electronics,Sea,0,16.6,2024-11-01 14:24:00,16.6,Piraeus
SC-49129,2024-06-16,Hamburg,Valencia,6186,7512,0.9217,Clear,4.6,97.37,Textiles,Sea,0,17.4,2024-07-03 09:36:00,17.4,Jebel Ali
SC-72368,2024-02-16,Busan,Valencia,7674,11788,0.7089,Clear,4.5,96.68,Chemicals,Sea,0,27.3,2024-03-14 07:12:00,27.3,Atina
SC-54760,2024-07-21,Barcelona,Rotterdam,5930,4350,0.7662,Clear,1.2,144.89,Textiles,Sea,0,10.1,2024-07-31 02:24:00,10.1,New York
SC-33478,2024-08-01,Dubai,Rotterdam,9754,11971,0.9957,Clear,2.2,96.43,Chemicals,Sea,0,27.7,2024-08-28 16:48:00,27.7,Mersin
SC-81854,2024-09-02,New York,Tokyo,7445,5988,0.7659,Clear,4.6,147.37,Machinery,Sea,0,13.9,2024-09-15 21:36:00,13.9,New York
SC-95716,2024-01-24,Ambarli,Shanghai,12916,4870,0.7868,Clear,1.1,94.72,Auto Parts,Sea,0,11.3,2024-02-04 07:12:00,11.3,Jebel Ali
SC-22180,2024-11-16,İzmir,Valencia,6088,8487,0.998,Clear,4.1,106.9,Textiles,Sea,0,19.6,2024-12-05 14:24:00,19.6,Ambarli
SC-25372,2024-09-30,Felixstowe,Ambarli,11353,4910,0.9971,Rain,4.6,80.86,Auto Parts,Sea,0,11.4,2024-10-11 09:36:00,11.4,Ambarli
SC-39796,2024-02-13,Mersin,Shanghai,17162,6613,0.712,Clear,4.1,143.22,Textiles,Sea,0,15.3,2024-02-28 07:12:00,15.3,Piraeus
SC-68272,2024-11-27,Valencia,Shanghai,7450,4864,0.8175,Clear,4.0,87.3,Textiles,Sea,0,11.3,2024-12-08 07:12:00,11.3,New York
SC-99963,2024-11-08,Trieste,İzmir,6897,3017,0.7404,Clear,4.4,105.01,Electronics,Sea,0,7.0,2024-11-15 00:00:00,7.0,İzmir
SC-64040,2024-12-28,Marsilya,Barcelona,5070,6690,0.8604,Rain,3.7,138.98,Chemicals,Sea,1,20.1,2025-01-17 02:24:00,20.1,Jebel Ali
SC-85357,2024-06-04,İzmir,Trieste,9255,11524,0.9692,Clear,2.7,135.43,Machinery,Sea,1,34.7,2024-07-08 16:48:00,34.7,Atina
SC-81368,2024-07-17,Busan,Rotterdam,4776,10373,0.6548,Clear,1.3,138.91,Auto Parts,Sea,0,24.0,2024-08-10 00:00:00,24.0,Tanger Med
SC-88356,2024-06-10,Shanghai,Atina,6191,8759,0.9094,Clear,4.2,143.99,Textiles,Sea,0,20.3,2024-06-30 07:12:00,20.3,Jebel Ali
SC-26211,2024-08-21,Singapore,Rotterdam,4402,4451,0.8274,Fog,4.6,143.77,Auto Parts,Sea,1,13.4,2024-09-03 09:36:00,13.4,Trieste
SC-15842,2024-06-11,Valencia,Barcelona,4201,3952,0.6401,Clear,3.0,133.93,Electronics,Sea,0,9.1,2024-06-20 02:24:00,9.1,Piraeus
SC-73115,2024-04-25,Dubai,Hamburg,9641,6700,0.8986,Clear,3.1,120.77,Machinery,Sea,0,15.5,2024-05-10 12:00:00,15.5,Marsaxlokk
SC-76852,2024-04-02,Felixstowe,Antwerp,7323,10454,0.7136,Clear,2.6,119.31,Chemicals,Sea,0,24.2,2024-04-26 04:48:00,24.2,Piraeus
SC-55968,2024-02-11,Shanghai,Rotterdam,8515,8213,0.5602,Fog,4.4,80.9,Chemicals,Sea,0,19.0,2024-03-01 00:00:00,19.0,Trieste
SC-27508,2024-10-10,Ningbo,Tokyo,8238,2660,0.9967,Clear,1.1,130.58,Textiles,Sea,1,8.0,2024-10-18 00:00:00,8.0,Tanger Med
SC-32005,2024-07-28,Valencia,Singapore,12164,3315,0.7128,Clear,3.5,95.87,Machinery,Sea,0,7.7,2024-08-04 16:48:00,7.7,Tanger Med
SC-64575,2024-07-24,Antwerp,Atina,9077,9381,0.7708,Clear,4.6,138.01,Chemicals,Sea,0,21.7,2024-08-14 16:48:00,21.7,Trieste
SC-90742,2024-08-07,Ambarli,Ambarli,11661,4919,0.904,Clear,1.4,118.77,Machinery,Sea,0,11.4,2024-08-18 09:36:00,11.4,New York
SC-28971,2024-10-06,Shanghai,İzmir,4800,4072,0.9804,Clear,4.8,149.11,Auto Parts,Sea,0,9.4,2024-10-15 09:36:00,9.4,Tanger Med
SC-35599,2024-05-15,Shanghai,Barcelona,11000,7442,0.9364,Clear,4.9,94.72,Electronics,Sea,0,17.2,2024-06-01 04:48:00,17.2,Tanger Med
SC-97592,2024-04-15,Los Angeles,Tokyo,10994,4019,0.7625,Rain,4.7,130.64,Machinery,Sea,0,9.3,2024-04-24 07:12:00,9.3,İzmir
SC-76914,2024-04-27,Mersin,Busan,4529,8625,0.7728,Clear,2.9,118.33,Machinery,Sea,0,20.0,2024-05-17 00:00:00,20.0,Piraeus
SC-77055,2024-08-24,Felixstowe,Busan,8155,2815,0.6404,Clear,2.5,145.23,Chemicals,Sea,0,6.5,2024-08-30 12:00:00,6.5,New York
SC-97697,2024-11-04,Trieste,Los Angeles,3956,6777,0.7314,Clear,3.8,98.62,Textiles,Sea,0,15.7,2024-11-19 16:48:00,15.7,Mersin
SC-15355,2024-04-09,Valencia,Dubai,2623,6734,0.9734,Clear,2.3,84.16,Textiles,Sea,0,15.6,2024-04-24 14:24:00,15.6,Mersin
SC-64120,2024-09-17,Los Angeles,Hamburg,3795,5629,0.8635,Clear,1.3,118.07,Auto Parts,Sea,0,13.0,2024-09-30 00:00:00,13.0,Piraeus
SC-84619,2024-10-31,Valencia,Singapore,14267,4753,0.5059,Clear,4.6,116.51,Chemicals,Sea,0,11.0,2024-11-11 00:00:00,11.0,Singapore
SC-48342,2024-12-19,Trieste,Felixstowe,5348,8505,0.5583,Clear,3.5,101.82,Chemicals,Sea,0,19.7,2025-01-07 16:48:00,19.7,Atina
SC-95992,2024-10-12,New York,Felixstowe,5137,6685,0.9619,Clear,1.8,149.06,Electronics,Sea,0,15.5,2024-10-27 12:00:00,15.5,Mersin
SC-88860,2024-11-23,İzmir,Dubai,6608,2201,0.9244,Fog,1.1,84.88,Textiles,Sea,0,5.1,2024-11-28 02:24:00,5.1,İzmir
SC-12257,2024-04-12,Ambarli,Antwerp,2564,3004,0.7431,Rain,3.9,119.87,Chemicals,Sea,0,7.0,2024-04-19 00:00:00,7.0,Marsaxlokk
SC-37364,2024-03-03,Atina,Valencia,7188,3312,0.8085,Clear,4.4,98.22,Auto Parts,Sea,0,7.7,2024-03-10 16:48:00,7.7,Atina
SC-34972,2024-06-23,Trieste,Hamburg,2531,4025,0.6448,Clear,2.6,80.13,Electronics,Sea,0,9.3,2024-07-02 07:12:00,9.3,New York
SC-36654,2024-10-08,Atina,Antwerp,6382,5133,0.8964,Fog,1.3,149.15,Textiles,Sea,0,11.9,2024-10-19 21:36:00,11.9,Atina
SC-90769,2024-10-19,Felixstowe,Antwerp,2695,6221,0.8017,Clear,3.6,113.71,Textiles,Sea,0,14.4,2024-11-02 09:36:00,14.4,Dubai
SC-91423,2024-08-13,Marsilya,Antwerp,2622,8192,0.8474,Clear,2.2,140.0,Textiles,Sea,0,19.0,2024-09-01 00:00:00,19.0,Ambarli
SC-39320,2024-01-07,Antwerp,Antwerp,11366,5671,0.6875,Clear,1.6,138.8,Electronics,Sea,0,13.1,2024-01-20 02:24:00,13.1,İzmir
SC-30808,2024-05-06,Dubai,Ningbo,4743,6941,0.7152,Clear,3.0,136.86,Auto Parts,Sea,0,16.1,2024-05-22 02:24:00,16.1,Barcelona
SC-62389,2024-04-01,Mersin,New York,5710,11988,0.6038,Fog,2.9,112.13,Auto Parts,Sea,1,36.1,2024-05-07 02:24:00,36.1,Mersin
SC-44773,2024-07-08,Dubai,Los Angeles,8127,3604,0.974,Fog,3.1,142.71,Chemicals,Sea,1,10.8,2024-07-18 19:12:00,10.8,Trieste
SC-61168,2024-12-24,Felixstowe,Antwerp,6685,3902,0.9733,Clear,4.3,105.71,Chemicals,Sea,0,9.0,2025-01-02 00:00:00,9.0,New York
SC-37747,2024-02-22,Barcelona,Marsilya,4428,6588,0.9089,Clear,2.9,108.59,Textiles,Sea,0,15.2,2024-03-08 04:48:00,15.2,Singapore
SC-86396,2024-08-29,Felixstowe,Singapore,6876,10160,0.9678,Clear,4.6,97.9,Machinery,Sea,1,30.6,2024-09-28 14:24:00,30.6,Jebel Ali
SC-93692,2024-05-11,Atina,Felixstowe,8578,4349,0.8327,Clear,4.4,111.37,Chemicals,Sea,0,10.1,2024-05-21 02:24:00,10.1,Atina
SC-67505,2024-12-29,Tokyo,Shanghai,8804,7059,0.6173,Clear,3.6,149.06,Auto Parts,Sea,1,21.2,2025-01-19 04:48:00,21.2,Dubai
SC-95896,2024-04-21,Atina,Rotterdam,11763,9928,0.8801,Storm,1.2,120.13,Textiles,Sea,1,29.9,2024-05-20 21:36:00,29.9,Piraeus
SC-28135,2024-01-07,Dubai,Rotterdam,3377,9120,0.6626,Clear,4.5,138.18,Auto Parts,Sea,0,21.1,2024-01-28 02:24:00,21.1,Ambarli
SC-57377,2024-08-17,Tokyo,Trieste,11696,6364,0.7202,Clear,4.6,98.43,Textiles,Sea,0,14.7,2024-08-31 16:48:00,14.7,Tanger Med
SC-33554,2024-06-04,Rotterdam,Shanghai,4514,6719,0.6372,Clear,2.5,146.91,Electronics,Sea,0,15.6,2024-06-19 14:24:00,15.6,Jebel Ali
SC-72491,2024-07-15,Ningbo,Trieste,6256,8243,0.7118,Storm,3.1,80.92,Chemicals,Sea,1,24.8,2024-08-08 19:12:00,24.8,Barcelona
SC-65621,2024-11-18,Atina,Valencia,2892,10081,0.8397,Clear,2.1,145.12,Electronics,Sea,0,23.3,2024-12-11 07:12:00,23.3,Mersin
SC-68283,2024-12-29,Barcelona,Singapore,3715,11010,0.5553,Clear,1.1,142.86,Chemicals,Sea,0,25.5,2025-01-23 12:00:00,25.5,Atina
SC-95140,2024-08-10,Trieste,Ambarli,3209,4677,0.5526,Clear,2.9,84.71,Auto Parts,Sea,0,10.8,2024-08-20 19:12:00,10.8,Tanger Med
SC-26923,2024-09-06,Mersin,Mersin,9232,2547,0.8419,Rain,1.5,122.34,Auto Parts,Sea,0,5.9,2024-09-11 21:36:00,5.9,Singapore
SC-57591,2024-03-23,İzmir,Mersin,3917,10550,0.8898,Clear,1.7,134.97,Machinery,Sea,0,24.4,2024-04-16 09:36:00,24.4,New York
SC-72261,2024-08-27,Hamburg,Marsilya,8121,5361,0.7757,Fog,2.9,108.27,Auto Parts,Sea,1,16.1,2024-09-12 02:24:00,16.1,Atina
SC-64336,2024-12-25,Tokyo,İzmir,3927,3924,0.5908,Clear,4.5,86.43,Textiles,Sea,0,9.1,2025-01-03 02:24:00,9.1,Marsaxlokk
SC-84083,2024-11-18,Dubai,Tokyo,8175,7243,0.7154,Clear,4.4,138.06,Machinery,Sea,0,16.8,2024-12-04 19:12:00,16.8,Marsaxlokk
SC-70948,2024-09-19,Hamburg,Dubai,8538,6647,0.8791,Rain,4.9,112.65,Textiles,Sea,0,15.4,2024-10-04 09:36:00,15.4,Tanger Med
SC-43002,2024-07-07,Marsilya,Singapore,5096,8681,0.8429,Rain,2.9,98.43,Machinery,Sea,0,20.1,2024-07-27 02:24:00,20.1,New York
SC-90098,2024-10-16,Trieste,Shanghai,3557,4701,0.5549,Clear,3.2,84.96,Textiles,Sea,0,10.9,2024-10-26 21:36:00,10.9,Barcelona
SC-83016,2024-12-27,Mersin,Busan,8075,2421,0.9846,Clear,4.3,124.81,Machinery,Sea,0,5.6,2025-01-01 14:24:00,5.6,Barcelona
SC-36672,2024-02-27,Los Angeles,Trieste,8142,2335,0.6117,Fog,3.8,82.96,Chemicals,Sea,0,5.4,2024-03-03 09:36:00,5.4,Singapore
SC-14213,2024-01-09,Dubai,Hamburg,10425,11718,0.6102,Clear,1.7,135.38,Chemicals,Sea,0,27.1,2024-02-05 02:24:00,27.1,Piraeus
SC-20293,2024-10-30,New York,Trieste,5669,2056,0.7299,Clear,2.6,133.95,Machinery,Sea,0,4.8,2024-11-03 19:12:00,4.8,İzmir
